county_FIPS,Dissimilarity,Spatial_Proximity ,Isolation ,Delta,tract_count,year
13101,0.4334846,1.01779631,0.04158809,0.12095635,2,2013
13103,0.33155835,1.02738846,0.21512809,0.42075521,10,2013
13105,0.30356845,1.05002939,0.37978242,0.34981661,5,2013
13107,0.21466108,1.03302142,0.38912985,0.33641402,6,2013
13109,0.19316391,1.00735159,0.36090932,0.26353311,3,2013
13111,0.61473693,1.00389441,0.00905758,0.78577985,5,2013
13113,0.41504207,1.10563314,0.35069578,0.37201779,20,2013
13115,0.45729283,1.10484732,0.30812215,0.72061377,20,2013
13117,0.45165359,1.01523025,0.07289566,0.57050495,45,2013
13119,0.30497949,1.0058316,0.13355982,0.39324781,5,2013
13121,0.7265434,1.42929373,0.79030927,0.46648914,202,2013
13123,0.40883856,1.01119121,0.01456347,0.56676983,5,2013
13125,0.0,1.0,0.0738143,0.0,1,2013
13127,0.5301253,1.29516514,0.49029995,0.66528633,15,2013
13129,0.35895785,1.02370563,0.08115664,0.59906592,9,2013
13131,0.38890034,1.06283797,0.42210825,0.57088309,6,2013
13133,0.39567955,1.24586988,0.51632774,0.40283593,7,2013
13135,0.32831519,1.06570023,0.40015566,0.33435696,113,2013
13137,0.44117827,1.01795487,0.08761519,0.68187597,8,2013
13139,0.39109656,1.05456835,0.17993515,0.53928954,36,2013
13141,0.24688879,1.06437178,0.77075281,0.17374744,2,2013
13143,0.15132487,1.00407157,0.05458441,0.35498045,5,2013
13145,0.29750082,1.07513271,0.24032789,0.17342759,5,2013
13147,0.36051192,1.06403194,0.28659727,0.35771014,5,2013
13149,0.13232888,1.00300387,0.10688869,0.05214791,3,2013
13151,0.32786904,1.0681305,0.49536138,0.39275338,25,2013
13153,0.22574477,1.03869199,0.37123322,0.6242458,23,2013
13155,0.33377793,1.27042735,0.37431597,0.3148767,2,2013
13157,0.29825431,1.02766815,0.1088442,0.35571945,11,2013
13159,0.28059109,1.14593675,0.28693751,0.19280915,3,2013
13161,0.41460401,1.02634076,0.25267248,0.60253694,3,2013
13163,0.25182106,1.12696812,0.59881184,0.10507967,4,2013
13165,0.14316873,1.00288965,0.38517515,0.20681514,2,2013
13167,0.35972688,0.98433767,0.44485979,0.48951143,3,2013
13169,0.31806287,1.07444024,0.32781704,0.6020359,6,2013
13171,0.35477478,1.07975184,0.40072357,0.2727623,3,2013
13173,0.15014463,0.98497921,0.26143435,0.37489464,2,2013
13175,0.37782787,1.27948301,0.50981311,0.55244167,13,2013
13177,0.11454608,1.009076,0.22149217,0.31845166,5,2013
13179,0.24119182,1.03080431,0.52477367,0.62986043,14,2013
13181,0.10972461,1.00962903,0.33937843,0.07163137,2,2013
13183,0.03816036,1.00112577,0.29231754,0.00393232,2,2013
13185,0.48160428,1.21906885,0.57699087,0.65710966,25,2013
13187,0.45237174,1.00603799,0.04827919,0.4643161,4,2013
13189,0.39855722,1.09207236,0.51550894,0.5550795,5,2013
13191,0.1297638,1.00546837,0.37400255,0.24807903,3,2013
13193,0.0982387,1.00462294,0.63671652,0.25088192,4,2013
13195,0.32506068,1.01466267,0.12587342,0.3971543,6,2013
13197,0.58856288,1.24509128,0.55450561,0.40035638,2,2013
13199,0.1528821,0.99933896,0.43166221,0.15997704,4,2013
13201,0.38348664,1.15134202,0.40134455,0.43635406,3,2013
13205,0.26566455,1.10602944,0.54544315,0.2945511,5,2013
13207,0.39069331,1.14886873,0.35939715,0.38019851,5,2013
13209,0.32643067,1.02464364,0.33510504,0.45294724,3,2013
13211,0.27411043,1.02264359,0.29656252,0.38617369,5,2013
13213,0.47954628,1.01233502,0.03017866,0.48209059,8,2013
13215,0.55958597,1.25033945,0.68939535,0.65879479,53,2013
13217,0.36048624,1.12373656,0.53495968,0.54951795,13,2013
13219,0.09986078,1.00154992,0.06263601,0.34682784,6,2013
13221,0.1981105,1.01489183,0.22312304,0.20018466,4,2013
13223,0.25233037,1.02335219,0.22215431,0.42679879,19,2013
13225,0.51069518,1.29365872,0.65911547,0.33958081,6,2013
13227,0.30741811,1.00234896,0.02440634,0.3350217,6,2013
13229,0.51365932,1.0765555,0.18861649,0.58320734,4,2013
13231,0.18303598,1.01247402,0.13165598,0.1833452,4,2013
13233,0.18997983,1.01485085,0.16171279,0.30887144,7,2013
13235,0.07782431,1.00092639,0.32040662,0.34092539,3,2013
13237,0.62853793,1.27250099,0.53832789,0.66686887,5,2013
13239,0.0,1.0,0.57142857,0.0,1,2013
13241,0.29739577,1.00346436,0.02066691,0.39877729,5,2013
13243,0.13170901,0.98563859,0.63301028,0.27969019,2,2013
13245,0.42433719,1.12625368,0.68211121,0.60276428,47,2013
13247,0.33310332,1.06334213,0.57296214,0.41053573,15,2013
13249,0.30295072,1.01861507,0.34088281,0.23017259,2,2013
13251,0.08105981,1.0108962,0.44131571,0.21235565,5,2013
13253,0.38909312,1.12779669,0.45778216,0.53012175,3,2013
13255,0.42779362,1.16588259,0.49380688,0.59413435,12,2013
13257,0.35001292,1.11041255,0.21987827,0.48116565,5,2013
13259,0.12630938,1.01104078,0.68209941,0.25922897,2,2013
13261,0.29287294,1.02455716,0.59863537,0.62694232,8,2013
13263,0.15724428,0.98956209,0.61085463,0.10308972,3,2013
13265,0.0,1.0,0.56840869,0.0,1,2013
13267,0.16571589,1.01882929,0.32838193,0.25551805,5,2013
13269,0.10365536,1.00797004,0.40573755,0.11550456,3,2013
13271,0.14962318,1.00918482,0.41825593,0.62071177,3,2013
13273,0.42731007,0.8933456,0.69832027,0.48975285,4,2013
13275,0.36183006,1.00624717,0.47322693,0.4917647,11,2013
13277,0.49963944,1.14603209,0.54073873,0.75214214,9,2013
13279,0.25690569,1.01033161,0.31954532,0.51267635,6,2013
13281,0.47791064,1.01908838,0.02944779,0.67091443,3,2013
13283,0.2161086,0.99569913,0.35037193,0.41761315,2,2013
13285,0.34877778,1.07683244,0.45963341,0.48811618,14,2013
13287,0.25200127,0.98431757,0.46285726,0.33834873,2,2013
13289,0.25539787,0.99981809,0.47274058,0.06520218,2,2013
13291,0.46704133,1.00524692,0.01499287,0.65796372,6,2013
13293,0.35742806,1.06531524,0.38988814,0.70172049,7,2013
13295,0.23461835,1.00352047,0.05845647,0.54849967,13,2013
13297,0.45323556,1.11061524,0.2984066,0.44854435,15,2013
13299,0.32233167,1.13937873,0.44226206,0.51369309,9,2013
13301,0.03808094,1.00095827,0.62032931,0.20060915,2,2013
13303,0.12939715,0.99079404,0.55156074,0.37380783,5,2013
13305,0.33967022,1.14863993,0.31524151,0.75519967,6,2013
13307,0.02771655,1.00012267,0.45637821,0.02432409,2,2013
13309,0.23915162,0.95804224,0.45278043,0.43366106,2,2013
13311,0.42899869,1.01622424,0.05494125,0.50145851,5,2013
13313,0.31301572,1.02649969,0.07807833,0.55142418,18,2013
13315,0.17649816,1.01285844,0.41082934,0.24766091,4,2013
13317,0.25135974,0.95008818,0.48383186,0.29191211,4,2013
13319,0.27238129,0.97656749,0.43035312,0.38482351,3,2013
13321,0.22108748,1.02215344,0.34367144,0.45987748,5,2013
15001,0.46794399,1.01296448,0.04488611,0.71903151,33,2013
15003,0.43720933,1.0555544,0.19987756,0.70512076,236,2013
15005,0.0,,0.0,0.0,1,2013
15007,0.58619623,1.01460547,0.04023389,0.67367547,13,2013
15009,0.50354567,1.01021869,0.03884222,0.81138911,34,2013
16001,0.41609086,1.00313537,0.0235585,0.82634357,59,2013
16003,0.0,,0.0,0.0,2,2013
16005,0.4753645,1.00456162,0.01794245,0.84015829,22,2013
16007,0.56958319,0.99849443,0.0027933,0.48195755,2,2013
16009,0.03053743,1.00000602,0.01905014,0.09959936,2,2013
16011,0.39551511,1.00148765,0.00566616,0.90917938,8,2013
16013,0.41738189,1.0001992,0.00065486,0.73826384,4,2013
16015,0.0,1.0,0.00476616,0.0,1,2013
16017,0.66510945,1.00176115,0.00822653,0.77046576,9,2013
16019,0.48419752,1.00167446,0.01784135,0.94716577,21,2013
16021,0.52661393,1.00111372,0.00410931,0.28719382,2,2013
16023,0.0,1.0,0.01423754,0.0,1,2013
16025,0.0,,0.0,0.0,1,2013
16027,0.55054378,1.00319696,0.01301,0.86845135,29,2013
16029,0.4108252,1.00028232,0.00100301,0.646737,2,2013
16031,0.57385552,1.00144233,0.01044334,0.96524615,6,2013
16033,0.0,,0.0,0.0,1,2013
16035,0.24399361,1.00044803,0.0038437,0.8358031,2,2013
16037,0.0,,0.0,0.0,1,2013
16039,0.38636628,1.0309544,0.048335,0.67551523,5,2013
16041,0.45960168,1.00075491,0.00254035,0.73553626,2,2013
16043,0.39092228,1.000199,0.00079355,0.95811733,3,2013
16045,0.56773097,1.0004268,0.00058241,0.98388892,3,2013
16047,0.0987679,1.00001508,0.00039989,0.17310172,2,2013
16049,0.46608542,1.00126079,0.00520541,0.84651015,5,2013
16051,0.70606977,1.00074096,0.00561405,0.20341499,4,2013
16053,0.6614203,1.00388142,0.00692863,0.89393158,5,2013
16055,0.5206056,1.00630096,0.01269254,0.73973697,25,2013
16057,0.44837809,1.0021751,0.01104958,0.91244492,7,2013
16059,0.61519188,1.0030148,0.00307482,0.89590791,3,2013
16061,0.0,,0.0,0.0,3,2013
16063,0.0,1.0,0.00369967,0.0,1,2013
16065,0.33255146,1.00066521,0.01048409,0.59485758,6,2013
16067,0.59696081,1.00832126,0.00954053,0.72730974,5,2013
16069,0.25809296,1.00050562,0.00495791,0.56732391,10,2013
16071,0.0,,0.0,0.0,1,2013
16073,0.0,,0.0,0.0,3,2013
16075,0.52862612,1.00316791,0.00182606,0.6696554,4,2013
16077,0.26675544,1.00009728,0.00100786,0.60885078,2,2013
16079,0.40476241,1.00312242,0.00360876,0.66812664,3,2013
16081,0.0,,0.0,0.0,1,2013
16083,0.5163371,1.0084995,0.03033584,0.9247079,14,2013
16085,0.70258937,1.00020932,0.00070447,0.22668463,3,2013
16087,0.0,,0.0,0.0,3,2013
17001,0.55810684,1.04850438,0.13254797,0.91223483,18,2013
17003,0.48668447,1.32830619,0.51669412,0.59035213,4,2013
17005,0.18989335,1.00044708,0.02646627,0.4513745,4,2013
17007,0.256773,1.00124706,0.03629689,0.59354585,7,2013
17009,0.48372419,0.92667869,0.25259691,0.97971648,2,2013
17011,0.44705358,1.01110345,0.01535815,0.72055501,10,2013
17013,0.10258471,1.00005388,0.00125525,0.13307786,2,2013
17015,0.45043825,1.0012651,0.02805672,0.55502523,6,2013
17017,0.4258544,1.0381355,0.07942533,0.67906797,5,2013
17019,0.4802955,1.05488475,0.31883364,0.89074493,43,2013
17021,0.60833741,1.0043325,0.07410294,0.75020142,10,2013
17023,0.31676556,0.9996695,0.00470142,0.77643174,4,2013
17025,0.34176703,0.99653111,0.01266912,0.69200655,4,2013
17027,0.5286934,1.04215814,0.10148474,0.58266355,8,2013
17029,0.5308912,1.04409228,0.09904063,0.90768443,12,2013
17031,0.78453993,1.48520645,0.77459319,0.65476695,1315,2013
17033,0.50908082,1.000647,0.07817673,0.79176542,6,2013
17035,0.36734011,0.99978051,0.00580551,0.36367969,3,2013
17037,0.54520507,1.15256998,0.20855423,0.85112932,21,2013
17039,0.5172867,1.01326687,0.02553757,0.91059375,5,2013
17041,0.45175642,1.0138694,0.00965567,0.69170704,5,2013
17043,0.43956113,1.01268713,0.12120381,0.47086162,216,2013
17045,0.39110053,1.00064041,0.00687911,0.58924892,5,2013
17047,0.28562691,0.99985236,0.0063555,0.46629443,3,2013
17049,0.66330763,1.00396156,0.0058168,0.87128351,8,2013
17051,0.7330083,1.18164756,0.10544535,0.98829092,7,2013
17053,0.34692992,1.00243376,0.00782176,0.77070221,5,2013
17055,0.58106461,1.00117456,0.00719291,0.68722487,12,2013
17057,0.70263191,1.01670294,0.14758522,0.9039343,12,2013
17059,0.14508495,0.99998598,0.00524626,0.18781781,2,2013
17061,0.54032534,1.00401187,0.02672378,0.50809082,5,2013
17063,0.45940258,1.00281086,0.03101397,0.58827812,10,2013
17065,0.33110895,1.00483434,0.01326541,0.62860758,3,2013
17067,0.50673385,1.00025331,0.01026631,0.74179686,7,2013
17069,0.14814861,1.00048692,0.01061929,0.05686567,2,2013
17071,0.24038046,1.00068474,0.00551877,0.32448869,3,2013
17073,0.51977036,1.03029289,0.05452982,0.72300172,13,2013
17075,0.4591475,1.00547809,0.03421304,0.56286438,9,2013
17077,0.46469545,1.08102702,0.29805706,0.81552412,14,2013
17079,0.69174834,1.00269787,0.00272758,0.99572398,3,2013
17081,0.5392139,1.24572018,0.23038481,0.68764441,11,2013
17083,0.54695658,1.00266104,0.01136358,0.60741409,6,2013
17085,0.31921972,1.0011406,0.00529839,0.5710877,6,2013
17087,0.52954428,3.01442241,0.29237827,0.52811435,4,2013
17089,0.48277782,1.0614804,0.16039971,0.73512473,82,2013
17091,0.57290205,1.25895336,0.44750266,0.73974721,29,2013
17093,0.23303872,1.00556966,0.0834112,0.47117487,10,2013
17095,0.54900604,1.04707651,0.22094902,0.92098885,16,2013
17097,0.60861513,1.21634791,0.3026207,0.68213775,152,2013
17099,0.53111403,1.02159393,0.05428176,0.79384065,28,2013
17101,0.5325414,1.0300346,0.38671576,0.57670612,5,2013
17103,0.49380816,1.05570013,0.11321116,0.87485972,9,2013
17105,0.72196314,1.09729464,0.19339166,0.70567783,10,2013
17107,0.69292547,1.08071855,0.38238817,0.6372428,8,2013
17109,0.53049458,1.08405094,0.12139117,0.88997968,10,2013
17111,0.49612933,1.0071849,0.03846318,0.72693104,52,2013
17113,0.43171768,1.03268526,0.16567355,0.93287929,41,2013
17115,0.55740897,1.20003304,0.40779872,0.88243181,34,2013
17117,0.52515353,1.00311722,0.01821479,0.56180753,13,2013
17119,0.50634066,1.12778308,0.28444481,0.74691793,61,2013
17121,0.53961002,1.09159145,0.12337638,0.85070764,12,2013
17123,0.47333227,1.00157704,0.01359388,0.36853743,5,2013
17125,0.68316011,1.07119883,0.04176531,0.90455109,6,2013
17127,0.22405409,1.00158162,0.07646606,0.49296039,4,2013
17129,0.18633791,0.9994723,0.01045992,0.42846205,3,2013
17131,0.41304484,1.00650428,0.00550404,0.70506791,4,2013
17133,0.59703235,1.00043112,0.00102389,0.74563918,6,2013
17135,0.73558423,1.06019956,0.26826307,0.7610129,8,2013
17137,0.4248888,1.02630864,0.11300851,0.95906011,10,2013
17139,0.27762325,1.00174297,0.00665251,0.47816378,4,2013
17141,0.39971713,1.01146676,0.01863042,0.60206918,11,2013
17143,0.5588842,1.1822532,0.43466306,0.88891202,48,2013
17145,0.41526331,1.00159649,0.14346621,0.72727403,6,2013
17147,0.47703831,1.00091703,0.00448372,0.64504895,4,2013
17149,0.5224329,1.01878601,0.02927768,0.69918853,5,2013
17151,0.14880578,1.00373783,0.04118009,0.03806375,2,2013
17153,0.34782764,0.95242122,0.41272601,0.2626812,2,2013
17155,0.39029554,1.00060374,0.00337521,0.1954532,2,2013
17157,0.72546865,1.13922815,0.3178087,0.84289864,9,2013
17159,0.51312182,1.00211967,0.01147352,0.96720302,5,2013
17161,0.42413627,1.07115586,0.25617939,0.80533369,40,2013
17163,0.56506084,1.35849835,0.63194992,0.75524882,60,2013
17165,0.4444633,1.02444099,0.07676162,0.85101481,9,2013
17167,0.55495284,1.17423461,0.38530768,0.89841379,53,2013
17169,0.47172219,1.00253971,0.02867881,0.31614297,3,2013
17171,0.0,,0.0,0.0,2,2013
17173,0.46049496,1.00026937,0.00872323,0.59460036,6,2013
17175,0.45194626,0.99840725,0.00717629,0.54740875,2,2013
17177,0.54279438,1.06405375,0.23778336,0.93326552,13,2013
17179,0.55300326,1.00499806,0.05947324,0.77869753,30,2013
17181,0.35347307,1.002913,0.04000282,0.56467452,5,2013
17183,0.68465904,1.38063049,0.43381362,0.92802832,24,2013
17185,0.48340573,1.00009937,0.00059856,0.91340237,4,2013
17187,0.51918295,1.01196466,0.07226156,0.93831709,5,2013
17189,0.24663158,1.00000198,0.00995055,0.39936306,4,2013
17191,0.56664527,1.00894987,0.01293455,0.91433244,5,2013
17193,0.57361355,0.99997255,0.01584776,0.63777682,5,2013
17195,0.32828026,1.00069799,0.02337324,0.51079818,18,2013
17197,0.53558827,1.11959342,0.36062563,0.69234247,151,2013
17199,0.44503596,1.01723785,0.07622229,0.58234543,15,2013
17201,0.54234508,1.18088526,0.36108048,0.79181484,76,2013
17203,0.46527607,1.00339301,0.01543034,0.68627454,9,2013
18001,0.44123228,1.00006168,0.01477557,0.56646848,7,2013
18003,0.59141664,1.27586554,0.40880174,0.79924501,96,2013
18005,0.32071257,1.01116748,0.0398603,0.75958837,15,2013
18007,0.61883,0.99420619,0.02172331,0.69339586,3,2013
18009,0.69358747,1.00159901,0.01403326,0.48362846,4,2013
18011,0.42792993,1.00602498,0.0242456,0.73268064,10,2013
18013,0.43706815,1.00032549,0.00390564,0.44158067,4,2013
18015,0.54128635,1.01078337,0.01160969,0.75106051,7,2013
18017,0.4262786,1.0184608,0.03650043,0.68776044,11,2013
18019,0.4260721,1.03814267,0.14020748,0.80258081,26,2013
18021,0.29267067,1.00085789,0.00563452,0.72024011,6,2013
18023,0.54956602,1.01240384,0.02503839,0.89295031,8,2013
18025,0.19341561,1.00019024,0.00436361,0.25533461,3,2013
18027,0.5751732,1.03185545,0.03644931,0.87647148,7,2013
18029,0.65172751,1.03137045,0.02573385,0.78633668,10,2013
18031,0.41443428,1.00428161,0.01087835,0.55484467,6,2013
18033,0.63347908,1.00045189,0.00482807,0.80189187,9,2013
18035,0.54722877,1.06057368,0.27739112,0.85251027,30,2013
18037,0.50056372,1.00078411,0.00844303,0.63014573,7,2013
18039,0.55723681,1.17935659,0.24585327,0.78305561,36,2013
18041,0.36754908,1.00282489,0.0223001,0.79681297,7,2013
18043,0.43375568,1.02236225,0.10075035,0.76583766,20,2013
18045,0.44022131,1.01407609,0.0079959,0.58465027,5,2013
18047,0.46199308,1.00034673,0.00392409,0.50673199,5,2013
18049,0.63475356,1.00565194,0.03298759,0.49190842,6,2013
18051,0.38004133,1.01633473,0.04157486,0.49876866,7,2013
18053,0.58105696,1.13624904,0.20804185,0.89637752,16,2013
18055,0.42571396,1.00946506,0.00574728,0.66009585,9,2013
18057,0.29568042,1.00463931,0.06049672,0.52131086,39,2013
18059,0.39550689,1.00267631,0.03880233,0.59426941,10,2013
18061,0.48372682,1.00142892,0.01322878,0.56668584,6,2013
18063,0.39263214,0.99694083,0.09161619,0.67557301,21,2013
18065,0.64024202,1.00330961,0.06789349,0.75371675,13,2013
18067,0.42765883,1.02706938,0.20914072,0.85852337,20,2013
18069,0.46656046,1.00444715,0.01153249,0.78323857,9,2013
18071,0.75887518,1.0051615,0.0365009,0.94531648,10,2013
18073,0.376258,1.00297274,0.01329854,0.37354941,8,2013
18075,0.61491678,1.00403564,0.0083602,0.75836239,7,2013
18077,0.53251874,1.01423953,0.04949982,0.86826937,7,2013
18079,0.47487123,1.00218322,0.02368581,0.69780032,6,2013
18081,0.41048187,1.0044341,0.03501542,0.52171632,22,2013
18083,0.51572661,1.06146572,0.08958002,0.91982263,10,2013
18085,0.48884777,1.00506228,0.01796218,0.68740303,19,2013
18087,0.6717811,1.00063676,0.00353537,0.60706677,8,2013
18089,0.73906371,1.44106623,0.71780093,0.73063049,117,2013
18091,0.61517385,1.19618133,0.34314288,0.82375916,28,2013
18093,0.43457658,1.00273596,0.00991105,0.57419338,10,2013
18095,0.52717777,1.1237722,0.24175419,0.8161953,37,2013
18097,0.53448359,1.2212013,0.53672057,0.50302505,224,2013
18099,0.3507201,1.00219538,0.01581793,0.50441164,12,2013
18101,0.5773224,1.00459097,0.00480076,0.91238845,3,2013
18103,0.57924344,1.04702582,0.12427777,0.86502616,10,2013
18105,0.36958093,1.00867233,0.07457499,0.83345216,31,2013
18107,0.61912963,1.00910005,0.03564355,0.78388826,9,2013
18109,0.52108023,1.00074293,0.00875602,0.74224403,13,2013
18111,0.28515242,1.00093617,0.00297707,0.55031888,4,2013
18113,0.40745464,1.00021883,0.00342792,0.42090141,10,2013
18115,0.37746141,1.00474351,0.01078902,0.72936308,2,2013
18117,0.45604039,1.0208828,0.04206148,0.76601481,6,2013
18119,0.57467872,1.0027831,0.01143634,0.56310663,5,2013
18121,0.69558499,1.12518642,0.09252474,0.86478464,4,2013
18123,0.53979775,1.00879877,0.07379403,0.37355018,5,2013
18125,0.50735468,1.00116956,0.00250869,0.75398735,4,2013
18127,0.45110727,1.02504084,0.07500253,0.76346531,30,2013
18129,0.58147963,1.07198775,0.04029962,0.80399888,7,2013
18131,0.83670621,0.99773439,0.00847458,0.73008846,4,2013
18133,0.62910577,1.0154771,0.15572008,0.66585469,7,2013
18135,0.26724045,1.00103844,0.00557002,0.38692313,8,2013
18137,0.64334258,1.00732709,0.01561864,0.78173891,6,2013
18139,0.50668994,1.00318755,0.02577111,0.85232162,5,2013
18141,0.53166155,1.13022274,0.34097425,0.76502002,75,2013
18143,0.76076021,1.06428095,0.05469816,0.90553577,5,2013
18145,0.63725362,1.01754567,0.03894698,0.91924922,10,2013
18147,0.3563904,1.00085642,0.01272632,0.38308462,5,2013
18149,0.46640254,1.00035132,0.0087008,0.59497355,7,2013
18151,0.45514209,1.00376476,0.0103884,0.68386168,9,2013
18153,0.61506218,1.05384736,0.1669344,0.59461888,5,2013
18155,0.47035054,1.00049088,0.00489502,0.32926913,3,2013
18157,0.41709451,1.00986168,0.10416352,0.83173864,37,2013
18159,0.33639821,1.00002537,0.00372894,0.56260198,4,2013
18161,0.44500209,0.99995198,0.00822123,0.52739673,2,2013
18163,0.4949996,1.10992976,0.26830665,0.73733422,48,2013
18165,0.29342644,1.00094355,0.00250272,0.64164903,5,2013
18167,0.41539032,1.02446667,0.13213075,0.73679016,28,2013
18169,0.61035996,1.0055326,0.01758124,0.70296566,8,2013
18171,0.40781515,1.00050943,0.00203874,0.58282647,2,2013
18173,0.44224693,1.00241376,0.02157149,0.89473461,11,2013
18175,0.4053825,1.00003497,0.00796049,0.46639849,6,2013
18177,0.43198027,1.02937002,0.08173582,0.8580478,17,2013
18179,0.491046,1.00322766,0.00931156,0.81853226,7,2013
18181,0.34228173,0.99999863,0.00266551,0.64253029,8,2013
18183,0.45539891,1.00997179,0.01244502,0.67224494,7,2013
19001,0.4940957,0.99935431,0.00759086,0.82461648,3,2013
19003,0.3459739,1.00080447,0.00457773,0.71895524,2,2013
19005,0.53601024,1.00400435,0.0105043,0.50116028,5,2013
19007,0.63243583,1.00541222,0.01668032,0.81942799,5,2013
19009,0.73180272,1.00204329,0.00755192,0.71816945,3,2013
19011,0.39913362,1.004529,0.00836213,0.74577405,7,2013
19013,0.5832702,1.12813496,0.35521081,0.86278905,38,2013
19015,0.68125448,1.00252247,0.03124457,0.75816193,7,2013
19017,0.58808846,1.01185013,0.04227434,0.75641772,8,2013
19019,0.33649066,1.00110005,0.0150496,0.35858652,6,2013
19021,0.44973735,1.00733567,0.05485098,0.87934379,6,2013
19023,0.34180504,0.99979501,0.00440844,0.35410658,5,2013
19025,0.34704237,1.00304904,0.02154998,0.20763124,4,2013
19027,0.43489772,1.00468679,0.02136473,0.78687986,6,2013
19029,0.48833581,1.00348827,0.00641261,0.96459788,5,2013
19031,0.46959451,1.00036038,0.00498625,0.51553674,5,2013
19033,0.36041737,0.99869534,0.02291228,0.63499073,11,2013
19035,0.54930544,1.00164753,0.00284576,0.96515636,4,2013
19037,0.4192313,1.00346418,0.00605876,0.69142067,4,2013
